file_name,pesq noisy,h4d5 trained on all,h8d5 trained on all,h12d5 trained on all,h24d5 trained on all,h48d5 trained on all,h4d5 transfer on city_center,h8d5 transfer on city_center,h12d5 transfer on city_center,h24d5 transfer on city_center,h48d5 transfer on city_center
SNRdb5_p246_278_1380,1.1616977453231812,1.605842351913452,2.0794389247894287,1.7395460605621338,2.098971128463745,2.243438243865967,1.7379508018493652,2.295994758605957,2.098629236221313,2.3111815452575684,2.4849753379821777
SNRdb10_p246_235_1380,1.5960960388183594,2.225592374801636,2.398625373840332,2.3849189281463623,2.6417467594146733,2.3629069328308105,2.325000286102295,2.692474365234375,2.7016527652740483,2.7434792518615723,2.643710136413574
SNRdb20_p251_283_1380,2.5876882076263428,2.570314645767212,3.0296823978424072,2.9142975807189937,2.912114143371582,3.1661911010742188,2.791238784790039,3.0948941707611084,3.0291445255279537,3.15901255607605,3.167866945266724
SNRdb0_p303_005_1385,1.0630279779434204,1.2361854314804075,1.370732307434082,1.340606927871704,1.514820575714111,1.5345501899719238,1.3049962520599363,1.5167707204818726,1.6212511062622068,1.5607683658599854,1.579111933708191
SNRdb5_p246_135_1385,1.249376654624939,1.5171946287155151,1.678048849105835,1.592711329460144,2.0375292301177983,2.1517252922058105,1.8242027759552,1.8725677728652956,2.0838067531585693,2.1336925029754643,2.2203640937805176
SNRdb10_p246_240_1385,2.045818567276001,2.7921550273895264,2.5830929279327397,2.657778739929199,2.8748202323913574,2.889463186264038,2.964404582977295,2.7170641422271733,2.8892230987548833,3.0782177448272705,2.9848949909210205
SNRdb20_p246_095_1385,2.587250232696533,2.874262571334839,2.7692317962646484,2.9481770992279053,3.1337034702301025,3.106176853179932,2.8757057189941406,2.86825966835022,3.196386814117432,3.1691415309906006,3.224770784378052
SNRdb0_p246_240_1400,1.1502299308776855,1.3521051406860352,1.5851783752441406,1.5540306568145752,1.6557995080947876,1.6026567220687866,1.4662017822265625,1.7527307271957395,1.593541383743286,1.7595218420028689,1.658275842666626
SNRdb5_p303_046_1400,1.05593740940094,1.3718279600143433,1.7013078927993774,1.529735803604126,1.8123410940170288,1.719227313995361,1.4939414262771606,1.7830557823181152,1.678027629852295,1.9441328048706052,1.8786240816116333
SNRdb10_p298_019_1400,1.2599737644195557,1.3101739883422852,1.530190348625183,1.497507929801941,1.737752079963684,1.8652611970901491,1.441630244255066,1.6686054468154907,1.7575123310089111,1.8953207731246948,1.9213165044784544
SNRdb20_p335_161_1400,2.0385291576385502,2.8503754138946533,3.017455577850342,2.8372912406921387,2.752035140991211,3.1101479530334477,3.1257121562957764,3.1052725315093994,3.328742504119873,3.1361174583435063,3.0799744129180913
SNRdb0_p299_381_1449,1.090296983718872,1.4171956777572632,1.5611960887908936,1.483135223388672,1.7130041122436523,1.8442249298095703,1.533885478973389,1.8345706462860107,1.8782517910003664,1.6779472827911377,1.776729941368103
SNRdb5_p246_271_1449,1.2045588493347168,1.4668216705322266,1.5670976638793943,1.4846557378768919,1.6604526042938232,1.8365843296051023,1.5216633081436155,1.562164306640625,1.9278864860534668,1.907839298248291,1.8847652673721316
SNRdb10_p335_360_1449,1.272885799407959,2.067718505859375,2.4834153652191158,2.3264272212982178,2.524801731109619,2.8958539962768555,2.2273478507995605,2.4286048412323,2.639796733856201,2.677865505218506,2.9108848571777344
SNRdb20_p298_047_1449,2.2986788749694824,2.19142484664917,2.2945187091827397,2.537493228912353,2.5883629322052,2.5607950687408447,2.603144645690918,2.5838065147399902,2.6846482753753658,2.8259024620056152,2.8276987075805664
SNRdb0_p339_265_147,1.068557858467102,1.405832052230835,1.6229166984558103,1.2610681056976318,1.5147281885147097,1.9652276039123533,1.3047914505004885,1.4950039386749268,1.401057243347168,1.3729798793792725,2.003349781036377
SNRdb5_p343_267_147,1.0657674074172974,1.2372475862503052,1.2698938846588137,1.2355802059173584,1.2661303281784058,1.324084997177124,1.3053988218307495,1.3412855863571167,1.4598826169967651,1.3050220012664795,1.3380157947540283
SNRdb10_p360_112_147,1.1567693948745728,1.1196743249893188,1.1534157991409302,1.1440858840942385,1.1505038738250732,1.2013016939163208,1.2168478965759275,1.3102391958236694,1.2869246006011963,1.342963933944702,1.3066656589508057
SNRdb20_p303_300_147,1.4240484237670898,1.8459210395812988,2.221787691116333,1.9077301025390625,2.0699572563171387,2.2325806617736816,1.9169819355010984,2.320878505706787,2.373004674911499,2.1177971363067627,2.240788221359253
SNRdb0_p335_085_1482,1.108930587768555,1.5255177021026611,1.7157759666442869,1.4132095575332642,1.7537736892700195,1.5911452770233154,1.4699978828430176,1.5334141254425049,1.5805351734161377,2.006793975830078,2.1285173892974854
SNRdb5_p306_218_1482,1.0855647325515747,1.5336370468139648,1.7266850471496582,1.5397343635559082,1.6400680541992188,1.8761026859283447,1.6715340614318848,1.7339391708374023,1.798007249832153,1.9495682716369631,2.04297399520874
SNRdb10_p298_264_1482,1.6502938270568848,2.668592929840088,2.328418016433716,2.650357723236084,2.8284900188446045,2.9124019145965576,2.841417074203491,2.940824031829834,2.618392944335937,2.93407940864563,2.9596598148345947
SNRdb20_p249_125_1482,2.4494078159332275,2.69462513923645,2.980897188186645,2.8868391513824463,2.972995519638061,3.0077829360961914,2.830137014389038,3.230712890625,3.1454334259033203,3.061204671859741,3.071462392807007
SNRdb0_p339_277_1505,1.0620458126068115,1.3249341249465942,1.284302830696106,1.320897340774536,1.4188717603683472,1.4495689868927002,1.3759031295776367,1.36903715133667,1.417655348777771,1.6056716442108154,1.5262655019760132
SNRdb5_p246_210_1505,1.2193820476531982,1.6875567436218262,1.6231279373168943,1.6527308225631714,2.026590585708618,1.9729018211364744,1.7052619457244873,1.9401942491531368,1.9927886724472048,1.9205708503723145,1.9232721328735352
SNRdb10_p335_141_1505,1.1711652278900146,1.696736454963684,2.0258679389953613,1.9802291393280032,2.0026040077209477,2.1983716487884517,1.9358532428741453,2.058473825454712,2.1604106426239014,2.1561501026153564,2.3399975299835205
SNRdb20_p339_340_1505,1.479306936264038,2.7292001247406006,2.825340032577514,2.853794574737549,3.0643033981323238,3.299433708190918,2.89258885383606,2.895430088043213,2.8511316776275635,3.2380034923553467,3.3078408241271973
SNRdb0_p303_282_1511,1.0694589614868164,1.2251235246658323,1.5680872201919556,1.3480247259140017,1.5783188343048096,1.3742787837982178,1.3228601217269895,1.6657719612121582,1.612099051475525,1.628143072128296,1.7927193641662598
SNRdb5_p335_182_1511,1.1776107549667358,1.4192028045654297,1.6234943866729736,1.6818642616271973,1.787485957145691,1.9751511812210083,1.4736392498016355,1.968585968017578,2.015187740325928,1.8999711275100708,1.7947306632995603
SNRdb10_p306_351_1511,1.273989200592041,1.759730100631714,1.7628471851348877,1.8095699548721316,1.8470716476440432,1.9437170028686523,1.7766479253768919,1.8004019260406494,2.2404100894927983,2.2353157997131348,2.000861406326294
SNRdb20_p339_182_1511,1.6408478021621704,3.4726483821868896,3.5516319274902344,3.4922974109649663,3.4867985248565674,3.502227067947388,3.3794989585876465,3.5131311416625977,3.5915012359619136,3.4337878227233887,3.4002444744110107
SNRdb0_p335_048_1513,1.0401186943054201,1.130073070526123,1.2171238660812378,1.1706846952438354,1.3073779344558716,1.31078839302063,1.1400277614593506,1.3351922035217283,1.3419435024261477,1.351365566253662,1.6305110454559326
SNRdb5_p303_220_1513,1.139844536781311,1.4466221332550049,1.6286170482635498,1.7223222255706787,2.000753402709961,2.0340051651000977,1.4522820711135864,1.696669340133667,1.7089732885360718,1.8751256465911863,2.1644515991210938
SNRdb10_p360_342_1513,1.340367317199707,1.7985184192657468,1.5686728954315186,1.6274478435516355,1.888500690460205,2.2005112171173096,1.9315266609191892,1.8505029678344729,2.0612738132476807,2.0315396785736084,1.8725481033325195
SNRdb20_p246_311_1513,1.7736495733261108,2.1536686420440674,2.3683974742889404,2.3842144012451167,2.563208818435669,2.514394044876098,2.15753436088562,2.133373737335205,2.531888723373413,2.1713912487030034,2.3916263580322266
SNRdb0_p298_120_152,1.0975877046585083,1.4592463970184326,1.631895661354065,1.5038609504699707,1.5832449197769165,1.715203046798706,1.5669233798980713,1.7732768058776855,1.7253174781799316,1.7773902416229248,1.8705712556838991
SNRdb5_p303_202_152,1.133641004562378,1.8003429174423218,2.1386711597442627,2.0216879844665527,2.2864041328430176,1.841594219207764,1.96066689491272,2.0653822422027592,2.2557029724121094,2.3885200023651123,2.024625539779663
SNRdb10_p343_093_152,1.1791558265686035,1.6004033088684082,2.216991662979126,1.9504138231277464,2.4784390926361084,2.385892629623413,2.0202882289886475,2.3027629852294917,2.417940378189087,2.402205228805542,2.3249170780181885
SNRdb20_p249_203_152,2.191415309906006,2.353477001190185,2.464322566986084,2.6936872005462646,2.6919949054718018,2.5509912967681885,2.4981415271759038,2.5139236450195312,2.5327935218811035,2.7896225452423096,2.847409963607788
SNRdb0_p251_136_154,1.0337666273117063,1.1478906869888306,1.1867902278900146,1.178144931793213,1.2261898517608645,1.2823688983917236,1.1536808013916016,1.2976541519165041,1.279186725616455,1.2585059404373171,1.1643823385238647
SNRdb5_p303_083_154,1.0783671140670776,1.244556546211243,1.3626710176467896,1.3911921977996826,1.4807020425796509,1.5412780046463013,1.469450831413269,1.5186481475830078,1.7555252313613892,1.5842320919036863,1.7259206771850586
SNRdb10_p303_288_154,1.2886183261871338,1.863708257675171,2.431770801544189,2.145263671875,2.181795835494995,2.4779059886932373,1.9400131702423096,2.251429796218872,2.2833032608032227,2.301853656768799,2.5190818309783936
SNRdb20_p251_327_154,1.981217622756958,2.332631349563598,2.2565724849700928,2.434500932693481,2.587252140045166,2.679583787918091,2.0943748950958248,2.3070743083953857,2.340975522994995,2.7498998641967773,2.629506349563598
SNRdb0_p339_046_1541,1.110725164413452,1.2777180671691897,1.5250351428985596,1.4901530742645264,1.8729345798492432,1.7662168741226196,1.3573060035705566,1.9552559852600095,1.824139714241028,1.8714137077331543,1.943300008773804
SNRdb5_p360_143_1541,1.4633041620254517,2.06709098815918,1.8011897802352903,1.6955842971801758,2.00073790550232,2.3674328327178955,2.107695341110229,2.39235782623291,2.434429168701172,2.4938490390777592,2.7545127868652344
SNRdb10_p281_375_1541,1.853506088256836,1.7803452014923096,1.6133208274841309,2.07449722290039,1.9165430068969729,1.9952120780944824,1.455901026725769,2.103355407714844,1.9515714645385744,2.0535211563110347,1.938774585723877
SNRdb20_p306_319_1541,2.3198904991149902,2.7178938388824463,2.179306507110596,2.8410003185272217,2.385161161422729,2.028555154800415,2.7304728031158447,2.155630111694336,2.9883251190185547,2.9057521820068364,2.2372641563415527
SNRdb0_p246_271_1552,1.0788626670837402,1.1849675178527832,1.2215690612792969,1.2453382015228271,1.2969690561294556,1.504087209701538,1.2918405532836914,1.389727234840393,1.4533226490020752,1.572352170944214,1.727973461151123
SNRdb5_p335_182_1552,1.0699102878570557,1.18074369430542,1.211223602294922,1.19679057598114,1.3452848196029663,1.5470647811889648,1.278007984161377,1.3409967422485352,1.4689772129058838,1.5449957847595217,1.6228134632110596
SNRdb10_p339_095_1552,1.1787580251693726,1.9564073085784912,2.577277421951294,2.3386998176574707,2.614140033721924,2.9660403728485107,2.5822482109069824,2.662212371826172,2.726517677307129,2.643352508544922,2.8900599479675293
SNRdb20_p246_320_1552,2.13207483291626,2.51003646850586,2.447052478790283,2.7553837299346924,2.937949657440185,2.4745252132415767,2.915082693099976,2.555006742477417,2.545383930206299,2.469202280044556,2.668666124343872
SNRdb0_p281_037_1567,1.140626072883606,1.280228853225708,1.3214523792266846,1.3576054573059082,1.4559104442596436,1.5084121227264404,1.3249622583389282,1.4455949068069458,1.4201174974441528,1.6420239210128784,1.5196547508239746
SNRdb5_p343_140_1567,1.1316837072372437,1.4035564661026,1.3891679048538208,1.357909917831421,1.4691448211669922,1.4473657608032229,1.512510061264038,1.5045971870422363,1.5208218097686768,1.4457676410675049,1.4309037923812866
SNRdb10_p335_146_1567,1.2474491596221924,2.123178243637085,2.1032979488372803,2.4316232204437256,2.109539031982422,1.8742963075637815,2.243584632873535,2.201019763946533,2.380173444747925,2.469357252120972,2.535268545150757
SNRdb20_p335_106_1567,2.5770432949066158,2.842760801315308,3.1573772430419917,3.198113918304444,3.0185585021972656,3.0578877925872803,3.1356916427612305,3.2235927581787114,3.3485844135284424,3.2615392208099365,3.160398006439209
SNRdb0_p251_356_1573,1.0444172620773315,1.15623676776886,1.2026569843292236,1.226205348968506,1.3699766397476196,1.2885140180587769,1.1952807903289795,1.2915750741958618,1.4596807956695557,1.3422274589538574,1.36920428276062
SNRdb5_p343_049_1573,1.1381055116653442,1.5046106576919556,1.6691339015960691,1.6115596294403076,1.715733766555786,1.6864883899688718,1.600481033325195,1.6976239681243896,1.704487442970276,2.1475906372070312,2.025484323501587
SNRdb10_p246_278_1573,1.5009381771087646,2.0119733810424805,2.223466396331787,2.1283657550811768,2.201435804367065,2.412466526031494,2.0615816116333012,2.358891010284424,2.418923139572144,2.494882822036743,2.76213002204895
SNRdb20_p303_344_1573,2.2520246505737305,2.9032881259918213,3.091811418533325,2.99234676361084,2.968437910079956,3.124562978744507,3.021247386932373,3.0303385257720947,3.2141685485839844,3.0579221248626713,3.160820484161377
SNRdb0_p303_288_1606,1.104932188987732,1.4024698734283447,1.7676641941070557,1.603895902633667,1.9230798482894895,2.0757408142089844,1.4751536846160889,1.8437111377716064,1.9245624542236328,1.90962016582489,2.0528888702392583
SNRdb5_p335_071_1606,1.2593693733215332,1.6614797115325928,2.0164999961853027,1.6185472011566162,1.7077357769012451,2.1931600570678706,1.5810940265655518,1.8314136266708372,1.6176798343658447,2.0453016757965092,1.7033687829971311
SNRdb10_p360_255_1606,1.539348602294922,1.603385329246521,1.5595223903656006,1.5017659664154053,1.6410844326019287,2.0586185455322266,1.537566304206848,1.560024976730347,1.5193445682525637,1.8875868320465088,1.9987425804138184
SNRdb20_p299_302_1606,2.728121519088745,3.143277406692505,3.2979111671447754,3.3933229446411133,3.2320444583892822,3.436708211898804,3.44645619392395,3.4776551723480225,3.781991720199585,3.4921107292175293,3.5643129348754883
SNRdb0_p246_255_1613,1.140190839767456,1.4645017385482788,1.5210657119750977,1.4423278570175169,1.685138463973999,1.5682015419006348,1.4944324493408203,1.7956466674804688,1.8079264163970947,1.67588472366333,1.898862600326538
SNRdb5_p281_455_1613,1.1091920137405396,1.6034929752349854,1.517983078956604,1.8208192586898804,2.3013792037963867,2.3619420528411865,1.8135757446289065,1.9589624404907229,2.265131711959839,2.17299222946167,2.169955015182495
SNRdb10_p360_147_1613,1.9535067081451416,2.398479700088501,2.580175876617432,2.4132213592529297,2.5848000049591064,2.572723865509033,2.379464864730835,2.560157299041748,2.6172356605529785,2.4340040683746342,2.715430498123169
SNRdb20_p339_241_1613,1.5124857425689695,2.9915225505828857,3.0585951805114746,2.925968885421753,3.139052391052246,3.1659481525421143,3.164386987686157,3.320415496826172,3.4056098461151123,3.164070844650269,3.5319104194641118
SNRdb0_p339_074_17,1.1154013872146606,1.5557966232299805,1.6726582050323486,1.7561120986938477,1.77219557762146,2.0385873317718506,1.625192165374756,1.768017053604126,1.944510817527771,1.9117510318756104,2.011131048202514
SNRdb5_p246_315_17,1.1994181871414185,1.7173972129821775,1.4673005342483518,1.6952570676803589,1.8898962736129759,1.873877763748169,1.9962111711502075,1.6871123313903809,2.070625305175781,1.9858777523040767,1.7972371578216553
SNRdb10_p246_352_17,1.6332573890686035,2.1735315322875977,2.4176700115203857,2.348682403564453,2.587665557861328,2.4615204334259038,2.4118447303771973,2.5985164642333984,2.638434648513794,2.550530433654785,2.6923985481262207
SNRdb20_p339_061_17,1.49963641166687,3.0267019271850586,2.478723526000977,3.1353642940521236,2.485137224197388,3.0614864826202397,3.0303804874420166,3.16994571685791,2.659586906433105,3.1027963161468506,2.764516592025757
SNRdb0_p298_287_174,1.092492938041687,1.477465271949768,1.5813655853271484,1.6533972024917605,1.8180532455444336,2.213805675506592,1.5158406496047974,1.7455761432647705,1.9308969974517824,2.0316820144653316,2.2487897872924805
SNRdb5_p246_287_174,1.3392859697341921,1.6507854461669922,1.7638342380523682,1.6708320379257202,1.938985824584961,1.780867338180542,1.9052445888519287,2.0249338150024414,2.0120298862457275,2.2035503387451167,1.7568349838256836
SNRdb10_p343_186_174,1.426396727561951,2.2592597007751465,2.644514560699463,2.379517078399658,2.6368415355682373,2.6158583164215092,2.3424389362335205,2.8469760417938232,2.7676103115081787,2.7126495838165283,2.875916004180908
SNRdb20_p306_244_174,2.6753771305084233,2.995121717453003,3.1395249366760254,3.1326849460601807,3.2041287422180176,2.989626407623291,3.1840741634368896,3.39084267616272,3.312469482421875,3.2092244625091557,3.089952230453491
SNRdb0_p343_292_177,1.050807237625122,1.3632433414459229,1.3103173971176147,1.383482813835144,1.3118189573287964,1.3602042198181152,1.421348214149475,1.4731048345565796,1.5375604629516602,1.5441665649414062,1.7552943229675293
SNRdb5_p298_170_177,1.1350973844528198,1.3059004545211792,1.5290770530700684,1.3835580348968506,1.6145142316818235,1.691134691238403,1.3548575639724731,1.5199687480926514,1.668406963348389,1.747504472732544,1.6692746877670288
SNRdb10_p251_225_177,1.453765869140625,1.925769925117493,1.980352640151977,1.896456718444824,2.1439988613128658,2.267040967941284,2.02544903755188,2.284451961517334,2.4015071392059326,2.5192229747772217,2.2276499271392822
SNRdb20_p335_024_177,1.6892960071563718,2.102792501449585,2.3501572608947754,2.1044602394104004,2.295329332351685,2.276340246200561,2.249969005584717,2.487161636352539,2.5214545726776123,2.804142713546753,2.286385297775269
SNRdb0_p343_191_219,1.0476032495498655,1.1458998918533323,1.5599453449249268,1.307983160018921,1.7244117259979248,1.7964797019958496,1.2034465074539185,1.5023715496063232,1.4095364809036257,1.747130274772644,1.8073819875717163
SNRdb5_p249_110_219,1.105013370513916,1.2758499383926392,1.5984454154968262,1.3497531414031982,1.5263221263885498,1.5751826763153076,1.4053277969360352,1.6512058973312378,1.7534826993942259,1.742302656173706,1.7495627403259275
SNRdb10_p298_366_219,1.8673255443573,2.2857508659362797,2.544529438018799,2.6653709411621094,2.711710929870605,2.679800748825073,2.5584633350372314,2.5969533920288086,2.7895824909210205,2.9187965393066406,2.8117239475250244
SNRdb20_p246_320_219,2.47550892829895,2.730021953582764,2.9383270740509038,2.9016096591949463,3.0091817378997803,2.652431964874268,2.86966609954834,3.0815126895904537,2.9148108959198,2.6528332233428955,2.6949424743652344
SNRdb0_p343_182_246,1.1247478723526,1.27778959274292,1.3300949335098269,1.6729309558868408,1.4450615644454956,1.513061761856079,1.3394153118133545,1.6584560871124268,1.7384686470031738,1.4057921171188354,1.4489647150039673
SNRdb5_p306_052_246,1.1033506393432615,1.5150368213653564,1.6218568086624146,1.6465494632720947,1.7543171644210815,1.752380132675171,1.573445439338684,1.7137708663940432,1.8380060195922847,1.7448174953460691,1.7861901521682741
SNRdb10_p335_318_246,1.153538942337036,1.448718786239624,1.7891108989715576,1.8647544384002688,1.9053895473480225,1.8688457012176516,1.5855963230133057,1.8538497686386108,1.932575225830078,1.7302628755569458,2.1291964054107666
SNRdb20_p249_034_246,2.6802899837493896,2.4425041675567627,2.2942678928375244,2.372577428817749,2.7955825328826904,2.5801661014556885,2.232494592666626,2.3286025524139404,2.369503736495972,2.27847671508789,2.411808967590332
SNRdb0_p299_375_25,1.08367919921875,1.2899923324584959,1.4482048749923706,1.4209465980529783,1.6374869346618652,1.6935343742370603,1.425798773765564,1.4938162565231323,1.7883408069610596,1.714332103729248,1.7713956832885742
SNRdb5_p343_199_25,1.1411792039871216,1.65578031539917,1.978189468383789,1.667212963104248,2.364051103591919,2.023031711578369,1.6835607290267944,2.046079158782959,1.7855522632598877,2.079071283340454,2.260221242904663
SNRdb10_p299_385_25,1.1351321935653689,1.9878890514373782,2.203845739364624,2.1148309707641597,2.062662363052368,2.254180431365967,2.05199670791626,2.539403200149536,2.3267505168914795,2.222113609313965,2.446277141571045
SNRdb20_p299_312_25,1.8991080522537231,2.478555679321289,2.372334241867065,2.17197847366333,2.54531478881836,2.3250961303710938,2.6669843196868896,2.5345888137817383,2.6445472240448,2.893273115158081,3.0040400028228764
SNRdb0_p343_093_284,1.046899676322937,1.1606903076171875,1.177034616470337,1.2095019817352295,1.2608484029769895,1.328299045562744,1.170490264892578,1.1681978702545166,1.228525161743164,1.213027834892273,1.5599167346954346
SNRdb5_p249_018_284,1.1291537284851074,1.308936595916748,1.4475470781326294,1.4328986406326294,1.5739631652832031,1.6334545612335205,1.406293511390686,1.44127094745636,1.5361199378967283,1.6324542760849,1.6490697860717771
SNRdb10_p299_062_284,1.2054586410522459,1.9693682193756104,2.036184787750244,1.782786846160889,2.263802289962769,2.554568290710449,2.1677296161651607,2.270812749862671,2.456276655197144,2.227677822113037,2.7120466232299805
SNRdb20_p281_448_284,1.893096208572388,2.286588191986084,1.906860947608948,2.3586084842681885,2.53460693359375,2.5130600929260254,2.470916986465454,2.3682281970977783,2.4899325370788574,2.680062294006348,2.3661766052246094
SNRdb0_p299_292_285,1.0948163270950315,1.4429609775543213,1.8316500186920168,1.5189979076385498,1.8554854393005369,2.1105599403381348,1.593825101852417,2.0202889442443848,2.0015325546264653,1.5016486644744873,2.3366169929504395
SNRdb5_p343_007_285,1.1072547435760498,1.295067548751831,1.3990660905838013,1.5475574731826782,1.6569186449050903,1.7918044328689575,1.3907095193862915,1.6736707687377932,1.748718500137329,1.7973825931549072,1.9566382169723509
SNRdb10_p251_087_285,1.308184266090393,1.5310814380645752,2.0495500564575195,1.9389536380767824,2.0257735252380367,2.236633062362671,1.900556683540344,2.40630316734314,2.293763875961304,2.2056918144226074,2.223083734512329
SNRdb20_p299_093_285,1.50010347366333,3.3761250972747803,3.1856727600097656,3.258991241455078,3.3730037212371826,3.2889304161071777,3.409743547439575,3.3396837711334233,3.4325771331787114,3.2913472652435303,3.461564064025879
SNRdb0_p251_230_289,1.0538784265518188,1.273129940032959,1.3439904451370241,1.3752195835113523,1.4080990552902222,1.4655613899230957,1.3842990398406982,1.458208680152893,1.6324632167816162,1.5899664163589478,1.544565200805664
SNRdb5_p306_083_289,1.1446959972381592,1.907492995262146,2.110380887985229,2.2597696781158447,2.3555612564086914,2.514291524887085,2.304702043533325,2.5556814670562744,2.494072914123535,2.688687324523926,2.4703588485717773
SNRdb10_p298_204_289,1.5344400405883791,2.1811835765838623,2.478963613510132,2.312582492828369,2.6332261562347408,2.418066501617432,2.3692562580108643,2.566202163696289,2.737914085388184,2.604832172393799,2.584756374359131
SNRdb20_p306_222_289,1.3681728839874268,3.0319538116455083,2.8826689720153813,3.011796712875366,2.967990636825561,3.336944580078125,3.1620514392852783,3.3874933719635014,3.2174360752105717,3.1194698810577397,3.1677634716033936
SNRdb0_p335_224_306,1.0592774152755735,1.3858628273010254,1.6114389896392822,1.512160062789917,1.7084118127822876,1.8310520648956297,1.4629786014556885,1.58782696723938,1.5704593658447266,1.5227060317993164,1.7508192062377932
SNRdb5_p303_338_306,1.134092926979065,1.5635664463043213,1.6501144170761108,1.7610223293304443,1.8657069206237795,1.814483642578125,1.5796419382095337,1.5283033847808838,1.8857996463775637,1.8971681594848635,2.0409204959869385
SNRdb10_p335_206_306,1.293600082397461,2.148728609085083,1.9839813709259035,2.058462619781494,2.3413677215576167,2.50192666053772,2.229655742645264,2.465769529342652,2.509726524353028,2.5741994380950928,2.7014758586883545
SNRdb20_p251_112_306,2.2840139865875244,2.449352979660034,2.6608507633209233,2.468821287155152,2.549248456954956,2.69876766204834,2.6716408729553223,2.767729520797729,2.8089327812194824,2.812161922454834,2.7926716804504395
SNRdb0_p343_090_334,1.0483922958374023,1.1283373832702637,1.226299285888672,1.3668391704559326,1.6030054092407229,1.6528847217559814,1.2081481218338013,1.2545675039291382,1.6887001991271973,1.6141326427459717,1.725045919418335
SNRdb5_p335_007_334,1.1017920970916748,1.2837347984313965,1.6277937889099119,1.4317610263824463,1.7359695434570312,1.921552777290344,1.3528965711593628,1.6064713001251218,1.5440189838409424,1.7288010120391846,1.532682180404663
SNRdb10_p298_258_334,1.613569974899292,2.1324748992919917,2.5012874603271484,2.086627244949341,2.560385465621948,2.352531909942627,2.0568134784698486,2.6133358478546143,2.333440065383911,2.4985055923461914,2.6160504817962646
SNRdb20_p246_320_334,2.2796456813812256,2.617156982421875,2.8919773101806636,2.9974701404571533,3.051899671554565,2.573395252227783,2.863256931304932,3.1366977691650386,2.9610466957092285,2.545863151550293,2.7001726627349854
SNRdb0_p339_212_342,1.0802736282348633,1.2107137441635132,1.3501523733139038,1.316641092300415,1.4557967185974119,1.6313847303390503,1.356595516204834,1.3284165859222412,1.5358059406280518,1.496268391609192,1.5945396423339844
SNRdb5_p343_186_342,1.106115221977234,1.2618203163146973,1.542870044708252,1.4527912139892578,1.739997148513794,1.792722225189209,1.624461054801941,1.717532515525818,2.0200021266937256,1.971355676651001,1.8991107940673828
SNRdb10_p343_104_342,1.103879690170288,1.370005488395691,1.4202319383621216,1.6392076015472412,1.473133563995361,1.679109811782837,1.32700777053833,1.4264285564422607,1.632641077041626,1.6400933265686035,1.7263261079788208
SNRdb20_p306_185_342,1.8205293416976929,2.0352435111999507,2.58237624168396,2.042652368545532,2.2400691509246826,2.2304494380950928,2.24511456489563,2.4508063793182373,2.16506028175354,2.37980318069458,2.276188850402832
SNRdb0_p360_147_365,1.1192333698272705,1.5175442695617676,1.5749351978302002,1.5309586524963381,1.5912264585494995,1.669222354888916,1.373005986213684,1.623524785041809,1.7200225591659546,1.6917283535003662,1.7269158363342283
SNRdb5_p339_389_365,1.1940983533859253,1.6722869873046875,2.0289695262908936,1.829864501953125,2.237349510192871,2.2735869884490967,1.9031673669815063,1.9558980464935305,2.188250780105591,2.271593809127808,2.272458076477051
SNRdb10_p335_373_365,1.2487698793411257,2.2262074947357178,2.201030969619751,1.9997012615203855,2.8324732780456543,2.697294950485229,2.4573867321014404,2.326279163360596,2.5884206295013428,2.623110055923462,3.0814418792724614
SNRdb20_p339_095_365,2.6510674953460693,3.2292048931121826,3.4219388961791988,2.881910562515259,3.3697760105133057,3.3742318153381348,3.3527655601501465,3.443103313446045,3.0700812339782715,3.449426651000977,3.5376169681549072
SNRdb0_p335_193_40,1.3144114017486572,1.963775634765625,2.251430988311768,2.0666348934173584,2.3098158836364746,2.5307376384735107,1.9855132102966309,2.0879931449890137,2.31602144241333,2.1970326900482178,2.3253631591796875
SNRdb5_p249_018_40,1.6163920164108276,2.105298519134521,2.021472930908203,2.18603777885437,2.451954126358032,2.4439892768859863,2.1344308853149414,2.2917745113372803,2.2816262245178223,2.5126898288726807,2.553593397140503
SNRdb10_p299_094_40,1.3340541124343872,2.3098933696746826,2.609280824661255,2.650055408477783,2.824029922485352,2.7518885135650635,2.597081422805786,2.636270523071289,2.5247039794921875,2.5389790534973145,2.8334286212921143
SNRdb20_p299_302_40,1.6396708488464355,2.369602918624878,3.021840810775757,3.339625597000122,3.1798837184906006,3.3727235794067383,2.498019933700561,3.286473274230957,3.504323005676269,3.289823055267334,3.4590847492218018
SNRdb0_p281_313_403,1.1263529062271118,1.235328197479248,1.2086974382400513,1.2142250537872314,1.357238531112671,1.438767671585083,1.3333134651184082,1.4165763854980469,1.486327052116394,1.3514752388000488,1.5000406503677368
SNRdb5_p339_320_403,1.171175837516785,1.9787123203277588,2.16796350479126,1.7987234592437744,1.8741017580032349,2.160396814346313,2.0113558769226074,2.268334150314331,2.1221070289611816,2.058823823928833,2.4665207862854004
SNRdb10_p281_161_403,1.3488099575042725,1.6447091102600098,1.82832670211792,1.6661458015441897,1.8344008922576904,1.9582197666168213,1.9601697921752932,1.905759334564209,2.121429443359375,2.06150221824646,2.0538387298583984
