file_name,pesq noisy,h4d5 trained on all,h8d5 trained on all,h12d5 trained on all,h24d5 trained on all,h48d5 trained on all,h4d5 transfer on tram,h8d5 transfer on tram,h12d5 transfer on tram,h24d5 transfer on tram,h48d5 transfer on tram
SNRdb20_p246_320_1373,2.490036725997925,2.829766273498535,2.8432304859161377,2.840714454650879,3.0975899696350098,3.0871741771698,3.008244752883911,2.852731466293335,3.092311143875122,3.171251058578491,2.884565591812134
SNRdb0_p360_131_1386,1.0931985378265379,1.17554771900177,1.2130239009857178,1.2970468997955322,1.2555865049362185,1.316558837890625,1.2341272830963137,1.3328105211257937,1.322024703025818,1.3272448778152466,1.35319983959198
SNRdb5_p306_018_1386,1.1699299812316897,1.5609557628631592,1.6404197216033936,1.6733827590942385,1.8185572624206543,1.822051286697388,1.6244865655899048,1.7696774005889893,1.8186798095703125,1.8386073112487795,2.0806400775909424
SNRdb10_p306_219_1386,1.3058401346206665,1.976040363311768,1.9398043155670168,2.1782686710357666,2.3750219345092773,2.24000883102417,2.133276462554932,2.3131778240203857,2.287428379058838,2.3102543354034424,1.9256870746612549
SNRdb20_p335_043_1386,2.0431277751922607,2.756542921066284,2.7048025131225586,2.9426250457763667,2.509460926055908,2.935257196426392,2.985743284225464,3.100683689117432,2.941295623779297,3.06369423866272,3.0672760009765625
SNRdb0_p343_291_1393,1.1418555974960327,1.5553975105285645,1.7251918315887451,1.640406370162964,2.216317653656006,2.3953120708465576,2.1889097690582275,2.5418951511383057,2.5235931873321533,2.455509662628174,2.45766830444336
SNRdb5_p246_278_1393,1.4943010807037354,2.439208507537842,2.3391649723052983,2.446845054626465,2.7562832832336426,2.7750403881073,2.7042951583862305,2.7215850353240967,2.8715531826019287,2.7759568691253658,3.073089599609375
SNRdb10_p246_235_1393,2.9108145236968994,3.1915683746337886,3.1090636253356934,3.074804306030273,3.2864489555358887,3.0406987667083736,3.331416130065918,3.3410441875457764,3.2502262592315674,3.413987398147583,3.167081594467163
SNRdb20_p251_283_1393,3.849563598632813,3.504729747772217,3.560001373291016,3.5416655540466313,3.644481658935547,3.5999572277069087,3.6791083812713614,3.9887866973876953,3.5400378704071045,3.563585996627808,3.5264267921447754
SNRdb0_p303_005_1398,1.034263014793396,1.0750654935836792,1.1198184490203855,1.1110100746154783,1.1432565450668335,1.1917978525161743,1.0903170108795166,1.1131117343902588,1.1497827768325806,1.1409425735473633,1.2382866144180298
SNRdb5_p246_135_1398,1.1533814668655396,1.238728165626526,1.296286940574646,1.3920444250106812,1.4907519817352295,1.5922893285751345,1.2664790153503418,1.3731037378311155,1.5589818954467771,1.6571598052978516,1.7853498458862305
SNRdb10_p246_240_1398,1.7054848670959473,2.1883533000946045,2.369919538497925,2.436569929122925,2.556692361831665,2.4347329139709477,2.398977041244507,2.3537542819976807,2.642481565475464,2.680131196975708,1.9590208530426023
SNRdb20_p246_095_1398,2.0610122680664062,2.444374322891236,2.44763708114624,2.5089306831359863,2.602566957473755,2.817712545394897,2.663440704345703,2.4261929988861084,2.6892805099487305,2.8334136009216313,2.817733764648437
SNRdb0_p246_240_1407,1.194481611251831,1.5331456661224363,1.564868688583374,1.4855908155441284,1.7642221450805664,1.6941695213317869,1.6256444454193115,1.6145756244659424,1.548511266708374,1.6112149953842163,1.6848592758178709
SNRdb5_p303_046_1407,1.0898680686950684,1.4985792636871338,1.675262689590454,1.6279342174530032,1.8677353858947756,1.8973829746246336,1.533641338348389,1.7310101985931396,1.7886724472045898,1.8110653162002563,1.8127459287643437
SNRdb10_p298_019_1407,1.3056219816207886,1.3806111812591553,1.5731085538864136,1.4523271322250366,1.6230649948120115,1.889068365097046,1.3949867486953735,1.68588387966156,1.6725614070892334,1.803424835205078,1.8702874183654783
SNRdb20_p335_161_1407,2.2208988666534424,2.9617345333099365,3.000779867172241,3.153433561325073,2.445058584213257,2.412546396255493,3.033137559890747,2.978340148925781,3.11198091506958,3.2142853736877437,3.1255624294281006
SNRdb0_p299_381_1422,1.5148489475250244,2.764317512512207,2.766324520111084,2.65744686126709,3.070922374725342,3.1021268367767334,3.0088601112365723,3.070042371749878,3.0784904956817627,3.2047717571258545,3.19131088256836
SNRdb5_p246_271_1422,1.949249505996704,2.739403486251831,2.485893726348877,2.547481060028076,2.7233710289001465,2.8111162185668945,2.988884687423706,2.8655321598052983,2.8868215084075928,2.930147647857666,3.0409862995147705
SNRdb10_p335_360_1422,1.7237260341644287,3.0763978958129883,3.0886766910552983,3.155027151107788,3.1267073154449463,3.498532056808472,3.335367441177368,3.3150484561920166,3.3097615242004395,3.310765504837036,3.5300786495208736
SNRdb20_p298_047_1422,3.4105641841888428,3.199352264404297,3.19047474861145,3.1618752479553223,2.9784526824951167,2.970259666442871,3.546742677688598,3.2933750152587886,3.231462240219116,3.478934526443481,2.674834012985229
SNRdb0_p339_265_1490,1.1790117025375366,1.3928828239440918,1.337127685546875,1.378331422805786,1.389279842376709,2.306538343429565,1.7906227111816406,1.959918975830078,1.5222598314285278,1.4490606784820557,2.401275157928467
SNRdb5_p343_267_1490,1.2789506912231443,1.389441728591919,1.734499216079712,1.6627167463302612,1.7053420543670654,2.059520483016968,1.5475802421569824,2.111096143722534,2.288319826126098,2.0652668476104736,2.277782917022705
SNRdb10_p360_112_1490,1.3706892728805542,1.6796507835388184,1.7461793422698977,1.7570948600769043,1.5377309322357178,2.435183525085449,1.8323569297790527,2.1917436122894287,2.5087354183197017,2.498267650604248,2.5765576362609863
SNRdb20_p303_300_1490,2.711540937423706,3.116538524627685,2.801271915435791,3.109938859939575,3.2385900020599365,3.213045597076416,3.222480297088623,3.287102222442627,3.22623610496521,3.2991321086883545,3.33929443359375
SNRdb0_p335_085_15,1.2114207744598389,1.6303508281707764,1.8383123874664309,1.6713821887969968,1.749356985092163,1.746842622756958,2.0079779624938965,1.945106029510498,1.803591251373291,2.691158533096313,2.9727141857147217
SNRdb5_p306_218_15,1.1940734386444092,2.0056717395782466,2.164770603179932,2.18721342086792,2.0420258045196533,2.1777324676513667,2.44532322883606,2.529543161392212,2.5082719326019287,2.475087881088257,2.6700563430786133
SNRdb10_p298_264_15,1.8856942653656008,3.1525421142578125,3.2777888774871826,3.1297709941864014,3.0794496536254883,3.3353495597839355,3.2324960231781006,3.3997974395751958,3.330695152282715,3.2624197006225586,3.4277303218841557
SNRdb20_p249_125_15,2.8359076976776123,3.2398622035980225,3.34674072265625,3.180426359176636,3.4571075439453125,3.3238511085510254,3.3375556468963623,3.364466428756714,3.45424747467041,3.412818431854248,3.227669715881348
SNRdb0_p339_277_1509,1.1570370197296145,1.34322988986969,1.40787935256958,1.3973976373672483,1.461284637451172,1.5263888835906982,1.527017593383789,1.3961019515991209,1.4081525802612305,1.4984420537948608,1.510875582695007
SNRdb5_p246_210_1509,1.3897724151611328,1.8081333637237549,1.9589719772338867,2.015038251876831,2.34639310836792,2.3329176902771,1.904822945594788,2.2310004234313965,2.1107609272003174,2.1195762157440186,2.4562222957611084
SNRdb10_p335_141_1509,1.4172563552856443,2.0710191726684566,2.1237101554870605,2.085432767868042,2.0724380016326904,2.4713327884674072,2.135373830795288,2.2349283695220947,1.8280744552612305,1.623868107795715,2.8042771816253658
SNRdb20_p339_340_1509,1.6561943292617798,2.7878220081329346,2.8446953296661377,3.020782947540283,2.872763633728028,3.143406867980957,2.880749225616455,3.1309659481048584,3.064941883087158,3.028212785720825,3.208469867706299
SNRdb0_p303_282_1514,1.822165369987488,2.717826128005981,3.0869507789611816,2.876652240753174,3.0688412189483643,3.0241489410400386,2.7583961486816406,3.352880477905273,3.3851027488708496,2.9033451080322266,3.3792412281036377
SNRdb5_p335_182_1514,1.2166398763656616,1.4992890357971191,1.7777960300445557,1.9531821012496948,2.150047063827514,1.7798192501068115,2.060971975326538,2.2613415718078613,2.0445489883422847,2.2617621421813965,1.976864218711853
SNRdb10_p306_351_1514,1.8872051239013672,2.0760836601257324,2.626997709274292,2.7985765933990483,2.809414863586426,2.432747364044189,2.264702796936035,2.9051921367645264,2.627239465713501,2.840828418731689,2.469658374786377
SNRdb20_p339_182_1514,1.7316709756851196,3.18851900100708,3.4501240253448486,3.31877064704895,3.362727403640747,3.457415580749512,3.654316902160645,3.5792276859283447,3.648331642150879,3.462303638458252,3.5157575607299805
SNRdb0_p335_048_1526,1.1490684747695925,1.4704523086547852,1.6424530744552612,1.5006632804870603,2.1532127857208248,1.9659305810928345,1.5365657806396484,1.603499174118042,1.4600255489349363,1.553500413894653,1.5624427795410156
SNRdb5_p303_220_1526,1.2973740100860596,1.8473386764526367,1.8821468353271484,1.8379869461059568,2.1374654769897456,2.601304292678833,2.569338321685791,2.292405605316162,2.745200157165528,2.4723610877990723,2.8201937675476074
SNRdb10_p360_342_1526,1.6599326133728027,2.5460216999053955,2.501934051513672,2.775960683822632,2.5655791759490967,3.219222068786621,3.0416147708892822,3.0916941165924072,2.929771900177002,2.968501329421997,3.1665217876434326
SNRdb20_p246_311_1526,2.714568853378296,3.0323517322540283,3.0209565162658687,2.840425729751587,2.753322124481201,3.1869182586669917,3.096612930297852,3.2013251781463623,3.181793689727783,3.1994388103485107,3.1498627662658687
SNRdb0_p298_120_1535,1.2527332305908203,1.820695638656616,1.8800194263458248,1.9033148288726809,1.9146978855133057,2.2154881954193115,1.797923564910889,1.7935361862182615,2.2515344619750977,2.196448564529419,2.486825466156006
SNRdb5_p303_202_1535,1.3957644701004028,2.452800035476685,2.8189623355865483,2.6400086879730225,2.5984561443328857,2.3786370754241943,2.568690538406372,2.5409867763519287,2.539022445678711,2.694493770599365,2.5603313446044917
SNRdb10_p343_093_1535,1.4505881071090698,2.545591115951538,2.8098862171173096,2.9139187335968018,2.955127954483032,3.0309433937072754,2.4862797260284424,2.9995133876800537,2.9285287857055664,2.9986932277679443,3.0853791236877437
SNRdb20_p249_203_1535,3.0841283798217773,3.347041368484497,3.3457741737365723,3.4765114784240723,3.3708012104034424,3.2716550827026367,3.46695876121521,3.487378597259521,3.521758556365967,3.480376720428467,3.311870574951172
SNRdb0_p251_136_1536,1.0630344152450562,1.1910393238067627,1.222131848335266,1.2321083545684814,1.2679688930511477,1.2763078212738037,1.179564118385315,1.2930362224578855,1.3572142124176023,1.2563165426254272,1.370884895324707
SNRdb5_p303_083_1536,1.1358065605163574,1.521904706954956,1.536792874336243,1.6642298698425293,1.5824809074401855,1.7492113113403318,1.5450336933135986,1.7476869821548462,1.8170424699783323,1.717993974685669,1.6911401748657229
SNRdb10_p303_288_1536,1.3611197471618652,2.0024549961090092,2.4762952327728267,2.1938412189483643,2.405469417572021,2.51425576210022,2.0825223922729488,2.457489013671875,2.2941794395446777,2.268516063690185,2.432199001312256
SNRdb20_p251_327_1536,2.377551794052124,2.437105655670166,2.566185712814331,2.7604987621307373,2.557511568069458,2.785736560821533,2.4343392848968506,2.680623769760132,2.911362409591675,2.913820505142212,2.987910032272339
SNRdb0_p339_046_1537,1.1316444873809814,1.365739107131958,1.4427835941314695,1.3833811283111572,1.394502878189087,1.469627857208252,1.2797870635986328,1.3880398273468018,1.411672830581665,1.3922677040100098,1.5091390609741209
SNRdb5_p360_143_1537,1.5979182720184326,1.584994196891785,1.738140344619751,1.6115806102752686,1.5880799293518066,2.0632429122924805,1.6841740608215332,1.64471173286438,1.9200601577758791,1.635181546211243,2.066361665725708
SNRdb10_p281_375_1537,1.7151212692260742,1.7669427394866943,1.643693923950195,1.84063720703125,1.797337770462036,1.9304059743881223,1.920834183692932,1.8848133087158203,2.0050997734069824,1.9639278650283811,1.7275171279907229
SNRdb20_p306_319_1537,2.2570180892944336,2.5045185089111333,2.22221302986145,2.756192684173584,2.6125962734222408,2.2766783237457275,2.489842176437378,2.4707791805267334,2.7746059894561768,2.8952348232269287,1.9401695728302
SNRdb0_p246_271_1553,1.0924210548400881,1.168026328086853,1.2135201692581177,1.2585195302963257,1.2578506469726562,1.4163763523101809,1.328643560409546,1.3642735481262207,1.2503328323364258,1.331865906715393,1.6576285362243652
SNRdb5_p335_182_1553,1.0626250505447388,1.2022747993469238,1.273831486701965,1.2577581405639648,1.5663247108459473,1.5005003213882446,1.216563105583191,1.291212797164917,1.2029592990875244,1.273712396621704,1.6428284645080566
SNRdb10_p339_095_1553,1.17323899269104,2.101124048233032,2.4762985706329346,2.200616836547852,2.6318304538726807,2.7265520095825195,2.0596358776092534,2.339186191558838,2.4846341609954834,2.512840986251831,2.269434690475464
SNRdb20_p246_320_1553,2.5394015312194824,2.9942467212677,2.934247732162476,2.9299232959747314,2.7568767070770264,2.98039174079895,2.7836806774139404,2.826019763946533,2.839828491210937,2.8219711780548096,2.685133457183838
SNRdb0_p281_037_1556,1.3190598487854004,1.41142475605011,1.3749783039093018,1.5224753618240356,1.5255782604217532,1.6644972562789917,1.5034958124160769,1.634511947631836,1.5601541996002195,1.6191846132278442,1.7116518020629885
SNRdb5_p343_140_1556,1.2708393335342407,1.4939638376235962,1.50410795211792,1.463395357131958,1.6033495664596558,1.6082820892333984,1.4743143320083618,1.5995714664459229,1.4763517379760742,1.6214276552200315,1.5991846323013306
SNRdb10_p335_146_1556,1.5275391340255735,2.0873253345489498,2.851924180984497,2.8972868919372563,2.95187783241272,3.080250740051269,3.01273250579834,3.231794834136963,3.1603071689605717,3.136794090270996,3.2561635971069336
SNRdb20_p335_106_1556,2.7778551578521733,3.27616024017334,3.3589391708374023,3.4152703285217285,3.470042943954468,3.0936400890350337,3.1619679927825928,3.651036739349365,3.430095195770264,3.3230888843536377,3.438512325286865
SNRdb0_p251_356_1569,1.0607807636260986,1.1083191633224487,1.1216373443603516,1.1617310047149658,1.1396472454071045,1.1574082374572754,1.1134413480758667,1.1378355026245115,1.1979800462722778,1.1586368083953855,1.1893291473388672
SNRdb5_p343_049_1569,1.2521474361419678,1.6347213983535769,1.7561171054840088,1.6619080305099487,1.7076122760772705,1.802804470062256,1.634182333946228,1.7217519283294678,1.6600875854492188,1.749377965927124,1.7995638847351074
SNRdb10_p246_278_1569,1.3207063674926758,1.6316605806350708,1.8355635404586792,1.7171564102172852,1.836886167526245,2.081258535385132,1.7075719833374023,1.8854892253875728,1.895627737045288,2.146401643753052,2.612218379974365
SNRdb20_p303_344_1569,2.218700408935547,2.9070556163787837,2.9990808963775635,2.91692328453064,3.0971691608428955,2.9647388458251958,2.9118783473968506,3.217738628387451,3.0848121643066406,2.8731310367584233,2.999345541000366
SNRdb0_p303_288_158,1.0826326608657837,1.2339820861816406,1.251570224761963,1.2816399335861206,1.3606369495391846,1.6010563373565674,1.2790770530700684,1.365574598312378,1.4328203201293943,1.3726284503936768,1.5747735500335691
SNRdb5_p335_071_158,1.2204129695892334,1.6434521675109863,1.670351505279541,1.6657090187072754,1.6516928672790527,1.8627506494522093,1.6486250162124634,1.687124490737915,1.6880064010620115,1.7253255844116209,1.7319067716598509
SNRdb10_p360_255_158,1.6720802783966064,1.5781270265579224,1.5282310247421265,1.526519775390625,1.6378512382507324,2.1200590133666988,1.646647572517395,1.6535742282867432,2.00539779663086,2.4345722198486333,2.3817853927612305
SNRdb20_p299_302_158,1.6647193431854248,2.790034294128418,2.934053659439087,3.021808862686157,3.244879961013794,3.3887972831726074,3.1167359352111816,3.2799692153930664,3.4503657817840576,3.427718162536621,3.1980593204498287
SNRdb0_p246_255_159,1.2244012355804443,1.8111259937286377,1.7804613113403318,1.9203736782073972,2.060187578201294,2.1449823379516597,1.9452826976776123,2.1539876461029053,2.2096259593963623,2.06190824508667,2.435506820678711
SNRdb5_p281_455_159,1.438708782196045,2.016202688217163,1.817906618118286,2.4216787815093994,2.4171383380889893,2.661895990371704,2.0327727794647217,2.780390977859497,2.5375008583068848,2.6176073551177983,2.493804454803467
SNRdb10_p360_147_159,1.870507001876831,2.719302177429199,2.8662304878234863,2.622286081314087,3.0727899074554443,2.8299622535705566,3.055065631866455,2.9117164611816406,3.025926351547241,2.9842894077301025,3.1212308406829834
SNRdb20_p339_241_159,1.7497992515563965,3.3870055675506587,3.0912203788757324,2.967515707015991,3.6723670959472656,3.186387062072754,3.268762350082397,3.291908502578736,3.5427155494689937,3.4369051456451416,3.5395538806915283
SNRdb0_p339_074_1590,1.3138355016708374,2.0204572677612305,2.3750379085540767,2.422308921813965,2.3631749153137207,2.727080583572388,2.4779682159423833,2.8748104572296143,2.6254253387451167,2.823446035385132,2.7845594882965092
SNRdb5_p246_315_1590,1.4611101150512695,1.822248458862305,1.580718755722046,1.6781656742095947,1.6890876293182373,1.8914321660995483,2.113973379135132,2.2068886756896973,2.1961803436279297,2.2908260822296143,2.449345111846924
SNRdb10_p246_352_1590,2.043376207351685,2.7270848751068115,2.884328365325928,2.603088140487671,3.001929521560669,2.9388294219970703,3.11521315574646,3.1602780818939213,3.1490144729614262,3.014100790023804,3.118829727172852
SNRdb20_p339_061_1590,3.429909467697144,3.53420639038086,3.5832920074462886,3.437394380569458,3.613791942596436,2.5600526332855225,3.622292041778565,3.739989280700684,3.601682424545288,3.7298412322998047,3.347562551498413
SNRdb0_p298_287_1609,1.1826399564743042,1.7271876335144043,1.9012697935104368,2.0483663082122803,2.4946508407592773,2.511988639831543,2.1386973857879643,2.233382225036621,2.170641660690308,2.2475833892822266,2.4268617630004883
SNRdb5_p246_287_1609,1.5909587144851685,2.3313989639282227,2.5748720169067383,2.498762607574463,2.808199882507324,2.72963547706604,2.6825473308563232,2.99350905418396,2.7444934844970703,2.8902873992919917,1.8523547649383545
SNRdb10_p343_186_1609,1.7131235599517822,1.910852670669556,2.1306283473968506,2.9442598819732666,3.106891632080078,3.285627841949463,2.9086382389068604,3.2326414585113525,3.107619285583496,3.115050792694092,2.977384328842163
SNRdb20_p306_244_1609,2.879148244857788,3.2550020217895512,3.500797748565674,3.4401471614837646,3.5374295711517334,3.2396578788757324,3.3829352855682373,3.5712690353393555,3.455994129180908,3.5545461177825928,3.2993264198303223
SNRdb0_p343_292_179,1.0950567722320557,1.5647220611572266,1.6433624029159546,1.4793705940246582,1.6051888465881348,1.9723975658416748,1.387055516242981,1.589118719100952,1.6149945259094238,1.6060315370559692,1.8969780206680296
SNRdb5_p298_170_179,1.2390297651290894,1.6177752017974854,1.4236778020858765,1.4994059801101685,1.803719162940979,1.7792779207229614,1.5095794200897217,1.6052095890045166,1.5461628437042236,1.7388138771057131,1.7558510303497314
SNRdb10_p251_225_179,1.5360771417617798,2.0751430988311768,2.074634790420532,1.9814813137054443,2.271183490753174,2.4030992984771733,1.9297078847885127,1.9736692905426023,2.305548906326294,2.4125571250915527,2.2187774181365967
SNRdb20_p335_024_179,1.6344444751739502,2.324885129928589,2.541539430618286,2.160489797592163,2.3611981868743896,2.3394525051116943,2.2441418170928955,2.731781482696533,2.483766794204712,2.4847288131713867,2.077168226242065
SNRdb0_p343_191_193,1.1080105304718018,1.2602149248123171,1.5798355340957642,1.3084031343460083,1.6453044414520264,1.9685320854187007,1.4937214851379397,1.7481217384338381,1.6463967561721802,1.719554424285889,1.5449204444885254
SNRdb5_p249_110_193,1.2777622938156128,1.7237378358840942,1.6071171760559082,1.9500932693481443,2.0025982856750493,1.8881775140762331,1.7416672706604004,1.7449378967285156,1.811951160430908,1.83359694480896,2.1190099716186523
SNRdb10_p298_366_193,2.1388943195343018,2.5796549320220947,2.373310089111328,2.5938246250152592,2.741844892501831,2.426284074783325,2.528441429138184,2.459998607635498,2.497797727584839,2.400553941726685,2.78391170501709
SNRdb20_p246_320_193,3.1541574001312256,3.2684905529022217,3.161370277404785,3.381472110748291,3.2228116989135738,3.2603168487548833,3.4558718204498287,3.41741943359375,3.4565300941467285,3.424042224884033,3.133657217025757
SNRdb0_p343_182_215,1.3650808334350586,1.367321491241455,1.8734922409057615,1.366853952407837,1.4549148082733154,1.5570855140686035,2.0937507152557373,2.13196063041687,1.4749698638916016,1.5812764167785645,2.646768093109131
SNRdb5_p306_052_215,1.3820290565490725,2.3452179431915283,2.5209991931915283,2.4930438995361333,2.597473621368408,2.5260305404663086,2.6701364517211914,2.4298579692840576,2.6010363101959233,2.32632827758789,2.1319117546081543
SNRdb10_p335_318_215,1.579791784286499,1.6392180919647217,1.850021719932556,2.7073071002960205,2.643499851226806,1.8366365432739256,2.627285480499268,2.776761531829834,2.738755702972412,2.802035093307495,1.9525399208068848
SNRdb20_p249_034_215,2.9199161529541016,2.6841504573822017,2.447026252746582,2.6362743377685547,2.8244965076446533,3.2371389865875244,2.7250688076019287,2.839630126953125,2.7828378677368164,3.3814210891723637,2.6539831161499023
SNRdb0_p299_375_216,1.0623918771743774,1.1255719661712646,1.239184856414795,1.2181198596954346,1.2786338329315186,1.3617039918899536,1.2160065174102783,1.151484727859497,1.1507257223129272,1.2029881477355957,1.2422679662704468
SNRdb5_p343_199_216,1.136479377746582,1.5419200658798218,1.8353571891784668,1.58836030960083,1.723255634307861,1.7153686285018919,1.498007893562317,1.6536450386047363,1.554514765739441,1.6596888303756714,1.6319849491119385
SNRdb10_p299_385_216,1.1174795627593994,1.3430557250976562,1.8287525177001955,1.6963679790496826,1.866704225540161,1.9352426528930664,1.260526180267334,1.8588925600051882,1.8070287704467771,1.8062567710876465,2.0280919075012207
SNRdb20_p299_312_216,2.0229659080505367,2.5439372062683105,2.2065446376800537,2.3550941944122314,2.6474626064300537,2.5274641513824463,2.35327410697937,2.658304214477539,2.376318454742432,2.588667392730713,2.851374626159668
SNRdb0_p343_093_225,1.3085806369781494,1.536862015724182,1.640949010848999,1.6999845504760742,1.56189227104187,1.6918327808380127,2.1512176990509038,2.5985338687896733,2.3573038578033447,2.622945070266724,2.796086311340332
SNRdb5_p249_018_225,1.4722800254821775,2.1326708793640137,2.1641552448272705,2.3475759029388428,2.464479684829712,2.767828702926636,2.578700304031372,2.641797542572021,2.5893893241882324,2.683577060699463,2.5469846725463867
SNRdb10_p299_062_225,1.5747745037078855,2.925548553466797,3.0485622882843018,2.9113528728485107,3.204707622528076,3.4478850364685063,3.0782778263092037,3.3960678577423096,3.137256860733032,3.2140817642211914,3.3771259784698486
SNRdb20_p281_448_225,2.987921953201294,2.81477689743042,2.6680850982666016,3.178802490234375,3.00274395942688,3.0584216117858887,3.3487763404846187,3.161478281021118,3.283674478530884,3.2237560749053955,2.949073314666748
SNRdb0_p299_292_245,1.2640198469161987,1.932137489318848,2.313530445098877,2.1975393295288086,2.259786367416382,2.506945848464966,1.9324774742126465,2.1160445213317867,2.0625898838043213,2.268904209136963,2.1201796531677246
SNRdb5_p343_007_245,1.2756446599960327,1.6566674709320068,1.9795567989349363,1.820433259010315,2.07318115234375,2.1955721378326416,1.7031495571136477,2.0826578140258794,2.041677236557007,2.059830904006958,2.2096881866455083
SNRdb10_p251_087_245,1.971289873123169,2.666079521179199,2.7364840507507324,2.6445720195770264,2.923619031906128,2.786328792572021,2.8120341300964355,2.8765461444854736,2.7495877742767334,2.765868902206421,2.565253257751465
SNRdb20_p299_093_245,1.6786983013153076,2.677765130996704,3.0516147613525386,2.8729219436645512,3.5360655784606934,3.4999899864196777,3.3419439792633057,3.590427875518799,3.2951488494873047,3.390766143798828,3.822916269302368
SNRdb0_p251_230_292,1.206743836402893,1.6694579124450684,1.7182607650756836,1.8186500072479248,1.7921169996261597,2.0106515884399414,1.9037697315216064,2.087378740310669,2.0704050064086914,1.97576642036438,2.1523160934448238
SNRdb5_p306_083_292,1.5446642637252808,2.593871593475342,2.7673158645629883,2.836963653564453,2.761962652206421,2.873816728591919,2.7585737705230717,3.1750388145446777,3.0689024925231934,2.6480417251586914,2.562936544418335
SNRdb10_p298_204_292,2.177034854888916,2.98990535736084,3.0629398822784424,3.0256989002227783,3.3982808589935303,3.2658112049102783,3.239029884338379,3.391964197158813,3.348573446273804,3.3243210315704346,3.286463022232056
SNRdb20_p306_222_292,3.5192179679870605,3.573484182357788,3.4548616409301762,3.2930223941802983,3.475980520248413,3.5938374996185303,3.7345600128173833,3.769960641860962,3.758971691131592,3.772415399551392,3.279489755630493
SNRdb0_p335_224_33,1.306769847869873,2.369231700897217,2.749844789505005,2.50093936920166,2.5431525707244877,2.93113112449646,2.8833065032958984,3.041693687438965,2.784435987472534,2.8830907344818115,3.0372650623321533
SNRdb5_p303_338_33,1.7017829418182373,2.351181745529175,3.0320241451263428,2.635948896408081,2.9047000408172607,2.888200283050537,3.0102570056915283,3.394891262054444,3.0237123966217037,2.9131038188934326,2.780632972717285
SNRdb10_p335_206_33,1.7150887250900269,2.9058840274810787,2.9850766658782963,2.91876220703125,3.2522618770599365,2.0865962505340576,3.146028995513916,3.4274051189422607,3.2175848484039307,3.234898805618286,2.582836866378784
SNRdb20_p251_112_33,3.3888852596282963,3.2361631393432617,3.299736499786377,3.2079236507415767,3.479332685470581,3.2614333629608154,3.4542827606201167,3.5859596729278564,3.402439832687378,3.404714107513428,3.0685713291168213
SNRdb0_p343_090_353,1.1522271633148191,1.2352192401885986,1.3254669904708862,1.294355392456055,1.3445864915847778,1.3579576015472412,1.2169408798217771,1.8089647293090818,1.3479795455932615,1.2667280435562134,1.8966368436813357
SNRdb5_p335_007_353,1.2612537145614624,1.4977246522903442,1.580925226211548,1.4835127592086792,1.551154851913452,1.6296720504760742,1.549933671951294,1.4691660404205322,2.2178285121917725,1.7122743129730225,1.5731418132781982
SNRdb10_p298_258_353,2.058718204498291,2.7312936782836914,2.8947451114654537,2.936076641082764,2.9517204761505127,2.865740776062012,2.8292145729064937,2.919552087783813,3.079487562179565,2.9986746311187744,3.0631625652313232
SNRdb20_p246_320_353,2.9060604572296143,3.1570963859558105,3.076288938522339,3.19666075706482,3.3282601833343506,3.1602463722229004,3.3844778537750244,3.3205082416534424,3.261913061141968,3.2088439464569087,3.0952091217041016
SNRdb0_p339_212_356,1.0800727605819702,1.1829500198364258,1.1461256742477417,1.2029958963394165,1.2315852642059326,1.146963119506836,1.1260381937026978,1.1535236835479736,1.1276429891586304,1.1924903392791748,1.159541368484497
SNRdb5_p343_186_356,1.155835747718811,1.474161148071289,1.3772729635238647,1.34236478805542,1.5898705720901491,1.537764310836792,1.3631054162979126,1.54889178276062,1.579516887664795,1.5565812587738037,1.5498952865600586
SNRdb10_p343_104_356,1.2932331562042236,1.569448709487915,1.5855507850646973,1.6489672660827637,1.68947434425354,1.903098940849304,1.650216579437256,1.7323834896087646,1.8240189552307131,2.0090537071228027,2.0532121658325195
SNRdb20_p306_185_356,2.2890760898590092,2.520149946212769,2.4997034072875977,2.6117017269134517,2.4935553073883057,2.1861238479614262,2.453636884689331,2.4948761463165283,2.40732216835022,2.647538185119629,2.611283302307129
SNRdb0_p360_147_362,1.2106683254241943,1.2459686994552612,1.2983415126800537,1.295362949371338,1.4153116941452026,1.4285085201263428,1.2996072769165041,1.3419010639190674,1.3330144882202148,1.423750638961792,1.5366742610931396
SNRdb5_p339_389_362,1.2502988576889038,1.6906633377075195,1.887992024421692,1.684176325798035,2.0259549617767334,2.0688250064849854,1.6628620624542236,1.708190679550171,1.511534333229065,1.7345986366271973,1.908083200454712
SNRdb10_p335_373_362,1.2935985326766968,2.2727282047271733,2.306539535522461,2.146289587020874,2.4034368991851807,2.633192777633667,2.0001935958862305,2.355435371398926,2.3675007820129395,2.6722640991210938,2.6221327781677246
SNRdb20_p339_095_362,2.473784685134888,3.1438601016998287,3.2729122638702397,3.120605945587158,3.2550947666168213,3.3537871837615967,3.3717353343963623,3.4491281509399414,3.10891342163086,3.3655314445495605,3.423941373825073
SNRdb0_p335_193_410,1.0898060798645022,1.20376718044281,1.22009015083313,1.2100520133972168,1.2878882884979248,1.3439347743988037,1.1955798864364624,1.220411777496338,1.2705116271972656,1.2416454553604126,1.422080397605896
SNRdb5_p249_018_410,1.2145769596099854,1.2857038974761963,1.3577187061309814,1.4208662509918213,1.5084854364395142,1.5344727039337158,1.2899936437606812,1.3669116497039795,1.4669252634048462,1.4300236701965332,1.6177043914794922
